날짜,시간,강수,강수형태,기온,뇌전,습도,풍속,풍향,하늘상태
 format: day,hour,value location:58_125 Start : 20210601 ,,,,,,,
22,1900,0,0,19.799999,-1,85,2.5,73,-1
22,2000,0,0,19.9,-1,83,2.3,68,-1
22,2100,0,0,20.700001,-1,80,2.1,56,-1
22,2200,0,0,21.700001,-1,77,2.7,78,-1
22,2300,0,0,22.700001,-1,71,2.6,81,-1
23,0,0,0,23.700001,-1,67,1.9,105,-1
23,100,0,0,25.700001,-1,64,1.2,90,-1
23,200,0,0,27.200001,-1,59,1.5,119,-1
23,300,0,0,27,-1,56,1.9,110,-1
23,400,0,0,27.6,-1,54,1.3,114,-1
23,500,0,0,26.700001,-1,61,1.6,207,-1
23,600,18.5,1,20.200001,-1,91,1.4,30,-1
23,700,3.5,1,22.6,-1,85,0.7,75,-1
23,800,0,0,23.5,-1,86,2.5,180,-1
23,900,0,0,23.1,-1,86,2.1,169,-1
23,1000,0,0,22.9,-1,90,0.9,159,-1
23,1100,0,0,22.200001,-1,91,1,179,-1
23,1200,0,0,21.6,-1,92,0.3,10,-1
23,1300,0,0,20.9,-1,93,0.7,140,-1
23,1400,0,0,20.6,-1,95,0.1,175,-1
23,1500,0,0,20.4,-1,95,0.4,146,-1
23,1600,0,0,20.1,-1,95,0.9,66,-1
23,1700,0,0,19.700001,-1,95,0.4,45,-1
23,1800,0,0,19.5,-1,95,0.4,166,-1
23,1900,0,0,19.1,-1,95,1,47,-1
23,2000,0,0,19.9,-1,95,0.5,53,-1
23,2100,0,0,20.700001,-1,95,1.1,57,-1
23,2200,0,0,23,-1,81,0.8,136,-1
23,2300,0,0,23.6,-1,76,1.7,179,-1
24,0,0,0,24.9,-1,70,1.6,128,-1
24,100,0,0,25.9,-1,67,1.2,195,-1
24,200,0,0,28.1,-1,62,1.4,115,-1
24,300,0,0,27.299999,-1,63,1.8,187,-1
24,400,0,0,27.799999,-1,61,1.6,250,-1
24,500,0,0,28,-1,67,1.5,204,-1
24,600,0,0,27.9,-1,62,1.3,289,-1
24,700,0,0,25.799999,-1,63,3,218,-1
24,800,0,0,24.9,-1,68,2.7,207,-1
24,900,0,0,24.1,-1,70,1.8,220,-1
24,1000,0,0,23.200001,-1,72,1.6,200,-1
24,1100,0,0,23.200001,-1,79,0.7,200,-1
24,1200,0,0,22.799999,-1,84,1.6,176,-1
24,1300,0,0,22.5,-1,87,1.3,176,-1
24,1400,0,0,22,-1,89,0.8,204,-1
24,1500,0,0,21.6,-1,90,1.2,165,-1
24,1600,0,0,20.9,-1,92,1.2,192,-1
24,1700,0,0,20.700001,-1,93,1,189,-1
24,1800,0,0,20.6,-1,95,1,202,-1
24,1900,0,0,20.299999,-1,95,0.5,176,-1
24,2000,0,0,20.6,-1,95,0.7,197,-1
24,2100,0,0,22.200001,-1,95,0.9,198,-1
24,2200,0,0,24.299999,-1,88,1.1,153,-1
24,2300,0,0,25,-1,74,1.4,204,-1
25,0,0,0,26.200001,-1,71,2.2,178,-1
25,100,0,0,26.9,-1,64,1.9,158,-1
25,200,0,0,27.5,-1,63,2.1,167,-1
25,300,0,0,26.4,-1,59,1.9,253,-1
25,400,0,0,27.6,-1,56,2.2,244,-1
25,500,0,0,28,-1,59,1.9,233,-1
25,600,0,0,28,-1,57,2,240,-1
25,700,0,0,27.200001,-1,55,2.3,254,-1
25,800,0,0,26.200001,-1,66,1.9,224,-1
25,900,0,0,25.200001,-1,70,1.7,229,-1
25,1000,0,0,24.6,-1,75,1.3,252,-1
25,1100,0,0,23.700001,-1,80,2.1,203,-1
25,1200,0,0,23.6,-1,82,1.7,209,-1
25,1300,0,0,23.200001,-1,83,1,231,-1
25,1400,0,0,23.1,-1,86,0.6,216,-1
25,1500,0,0,22.799999,-1,88,1.2,200,-1
25,1600,0,0,22.299999,-1,92,1.8,193,-1
25,1700,0,0,22.1,-1,95,1.6,169,-1
25,1800,0.5,0,21.5,-1,95,1.4,171,-1
25,1900,0.5,0,21.299999,-1,95,1,193,-1
25,2000,0.5,0,21.200001,-1,95,1,31,-1
25,2100,0,0,21.1,-1,95,1,98,-1
25,2200,0,0,21.299999,-1,95,2,68,-1
25,2300,0,0,21.799999,-1,93,1.7,76,-1
26,0,0,0,23.6,-1,87,1,90,-1
26,100,0,0,23.799999,-1,80,1.8,77,-1
26,200,0,0,23.5,-1,79,1.9,89,-1
26,300,0,0,24.6,-1,76,1.9,106,-1
26,400,0,0,25.5,-1,71,1.7,21,-1
26,500,0,0,25.5,-1,69,2.1,72,-1
26,600,0,0,26.4,-1,66,2.1,129,-1
26,700,0,0,26.6,-1,68,1.6,76,-1
26,800,0,0,25.9,-1,70,1.8,37,-1
26,900,0,0,25.6,-1,73,2.2,17,-1
26,1000,0,0,25,-1,76,1.9,27,-1
26,1100,0,0,23.799999,-1,82,2,107,-1
26,1200,0,0,23.4,-1,82,1,76,-1
26,1300,0,0,22.700001,-1,80,1.5,82,-1
26,1400,0,0,22.1,-1,84,2.1,72,-1
26,1500,0,0,21.799999,-1,85,1.8,73,-1
26,1600,0,0,21.799999,-1,86,1.5,62,-1
26,1700,0,0,21.299999,-1,87,1.5,65,-1
26,1800,0,0,21,-1,89,2.6,66,-1
26,1900,0,0,20.9,-1,90,0.8,66,-1
26,2000,0,0,21.6,-1,90,1.1,51,-1
26,2100,0,0,22.4,-1,87,2.1,67,-1
26,2200,0,0,24.200001,-1,77,1,64,-1
26,2300,0,0,25.5,-1,72,2,62,-1
27,0,0,0,26.4,-1,66,2.3,72,-1
27,100,0,0,27.5,-1,65,2.5,79,-1
27,200,0,0,28.5,-1,55,2.1,91,-1
27,300,0,0,29.1,-1,51,2.4,77,-1
27,400,0,0,29.6,-1,50,2.5,58,-1
27,500,0,0,30.299999,-1,47,1.8,90,-1
27,600,0,0,29.799999,-1,49,2.3,161,-1
27,700,0,0,29.9,-1,54,2.4,172,-1
27,800,0,0,28.5,-1,62,2.2,207,-1
27,900,0,0,26.700001,-1,69,1.9,14,-1
27,1000,0,0,25.5,-1,72,1.3,181,-1
27,1100,3,0,24,-1,77,1.8,207,-1
27,1200,0,0,24,-1,79,1.5,38,-1
27,1300,0,0,23.9,-1,79,1,40,-1
27,1400,0,0,24.1,-1,83,1.3,67,-1
27,1500,0,0,24.299999,-1,82,1.3,80,-1
27,1600,0,0,23.9,-1,81,2.2,75,-1
27,1700,0,0,23.6,-1,79,2,91,-1
27,1800,0,0,23.200001,-1,79,1.2,87,-1
27,1900,0,0,23,-1,79,2.2,81,-1
27,2000,0,0,22.9,-1,80,2.5,76,-1
27,2100,0,0,23,-1,81,1.9,87,-1
27,2200,0,1,23,-1,80,2,87,-1
27,2300,3,1,21.299999,-1,91,1.5,181,-1
28,0,0.5,1,21.6,-1,95,0.9,190,-1
28,100,1,1,21.700001,-1,95,1.1,197,-1
28,200,1,0,24.4,-1,95,0.6,178,-1
28,300,0,0,26.200001,-1,83,1.4,159,-1
28,400,0,0,27.9,-1,69,1.5,192,-1
28,500,0,0,28.6,-1,65,1.2,209,-1
28,600,0,0,26.5,-1,67,2.5,68,-1
28,700,1,1,25.700001,-1,68,2.5,105,-1
28,800,0,0,26.6,-1,72,0.7,360,-1
28,900,0,0,25.700001,-1,74,1,67,-1
28,1000,0,0,24.799999,-1,81,1.6,154,-1
28,1100,0,0,24.700001,-1,86,0.8,145,-1
28,1200,0,0,24.299999,-1,86,0.6,173,-1
28,1300,0,0,24,-1,89,1,66,-1
28,1400,0,0,23.5,-1,90,0.8,34,-1
28,1500,0,0,23.299999,-1,91,0.5,27,-1
28,1600,0,0,22.799999,-1,93,0.6,35,-1
28,1700,0,0,22.4,-1,94,0.5,167,-1
28,1800,0,0,22,-1,95,0.5,173,-1
28,1900,0,0,22,-1,95,0.6,124,-1
28,2000,0,0,22.4,-1,95,0.1,135,-1
28,2100,0,0,23.700001,-1,92,0.3,156,-1
28,2200,0,0,25.5,-1,77,1.4,159,-1
28,2300,0,0,25.799999,-1,74,1.9,148,-1
29,0,0,0,27.4,-1,73,1.4,127,-1
29,100,0,0,26.5,-1,71,2.1,182,-1
29,200,0,0,26.9,-1,90,1.9,163,-1
29,300,7,1,24.9,-1,92,1.1,76,-1
29,400,0,0,27.1,-1,85,1.2,20,-1
29,500,0,0,27.200001,-1,73,1.4,244,-1
29,600,0,0,27.9,-1,77,1.4,155,-1
29,700,0,0,26.5,-1,91,0.8,335,-1
29,800,0,0,26.200001,-1,87,1.5,351,-1
29,900,0,0,26,-1,79,0.9,237,-1
29,1000,0,0,24.9,-1,80,1.7,218,-1
29,1100,0,0,24,-1,83,1.3,204,-1
29,1200,0,0,23.6,-1,92,0.8,221,-1
29,1300,0,0,23.4,-1,94,1.1,204,-1
29,1400,0,0,22.9,-1,95,1.1,180,-1
29,1500,0,0,22.799999,-1,95,0.9,166,-1
29,1600,0,0,22.5,-1,95,1.2,182,-1
29,1700,0,0,22.5,-1,95,0.8,189,-1
29,1800,0,0,22.4,-1,95,0.2,185,-1
29,1900,0,0,22.1,-1,95,1.2,172,-1
29,2000,0,0,22.4,-1,95,1,172,-1
29,2100,0,0,22.799999,-1,95,0.7,263,-1
29,2200,0,0,24.200001,-1,88,0.7,189,-1
29,2300,0,0,25.200001,-1,82,1,159,-1
30,0,0,0,26.700001,-1,78,0.9,71,-1
30,100,0,0,26.299999,-1,74,1.7,169,-1
30,200,0,0,26.299999,-1,82,1.3,84,-1
30,300,0.5,1,24.799999,-1,74,1.6,68,-1
30,400,7.5,1,23.200001,-1,87,0.7,318,-1
30,500,0.5,0,26.4,-1,75,0.6,43,-1
30,600,0,0,27.5,-1,65,1.4,204,-1
30,700,0,0,28.6,-1,64,0.8,215,-1
30,800,0,0,27.6,-1,69,1.4,183,-1
30,900,0,0,27.200001,-1,76,1.5,213,-1
30,1000,0,0,26.5,-1,77,1.3,201,-1
30,1100,0,0,25.6,-1,75,0.8,200,-1
30,1200,0,0,25,-1,78,1.3,200,-1
30,1300,0,0,24.5,-1,85,1,202,-1
30,1400,0,0,23.9,-1,90,1,193,-1
30,1500,0,0,23.6,-1,91,1.1,195,-1
30,1600,0,0,23.200001,-1,93,0.6,196,-1
30,1700,0,0,23.1,-1,95,0.3,104,-1
30,1800,0,0,22.799999,-1,95,0.1,190,-1
30,1900,0,0,22.4,-1,95,0.3,126,-1
30,2000,0,0,22.799999,-1,95,0.5,80,-1
30,2100,0,0,23.799999,-1,95,0.4,181,-1
30,2200,0,0,25.200001,-1,86,1.3,33,-1
30,2300,0,0,27.200001,-1,75,1,20,-1
 Start : 20210701 ,,,,,,,,,
1,0,0,0,29.4,-1,68,1.1,128,-1
1,100,0,0,30,-1,66,1.2,120,-1
1,200,0,0,31,-1,62,1.2,171,-1
1,300,0,0,31.1,-1,60,2.4,182,-1
1,400,0,0,31.4,-1,56,1.3,166,-1
1,500,0,0,32.299999,-1,63,1.7,162,-1
1,600,0,0,29.6,-1,70,2.6,308,-1
1,700,0,0,30,-1,65,2.3,317,-1
1,800,0,0,30.200001,-1,67,2.1,351,-1
1,900,0,0,29.6,-1,69,2,2,-1
1,1000,0,0,28.799999,-1,73,1.8,7,-1
1,1100,0,0,28.6,-1,76,1.2,339,-1
1,1200,0,0,28.299999,-1,81,0.9,13,-1
1,1300,0,0,27.4,-1,84,0.7,73,-1
1,1400,0,0,27.5,-1,84,1.2,7,-1
1,1500,0,0,26.5,-1,87,0.7,52,-1
1,1600,0,0,25.9,-1,88,1,42,-1
1,1700,0,0,25.6,-1,89,1.4,39,-1
1,1800,0,0,25.200001,-1,83,2.4,69,-1
1,1900,0,0,25.1,-1,79,2.1,62,-1
1,2000,0,0,25.1,-1,78,2.2,63,-1
1,2100,0,0,25.200001,-1,76,1.7,63,-1
1,2200,0,0,26.200001,-1,75,1.1,82,-1
1,2300,0,0,26.299999,-1,74,2,79,-1
2,0,0,0,26.9,-1,72,2.5,75,-1
2,100,0,0,28.1,-1,66,2.2,80,-1
2,200,0,0,30,-1,61,1.6,63,-1
2,300,0,0,30.799999,-1,54,2,73,-1
2,400,0,0,31.9,-1,52,2.2,85,-1
2,500,0,0,31.9,-1,51,2.4,60,-1
2,600,0,0,31.9,-1,48,2.2,99,-1
2,700,0,0,31.5,-1,49,1.8,91,-1
2,800,-1,-1,-50,-1,-1,-1,-1,-1
2,900,0,0,30.4,-1,51,1.4,129,-1
2,1000,0,0,29.299999,-1,60,2.2,160,-1
2,1100,0,0,28.9,-1,61,0.9,143,-1
2,1200,0,0,28,-1,66,2,73,-1
2,1300,0,0,27.6,-1,64,2.2,108,-1
2,1400,0,0,27,-1,65,2.2,82,-1
2,1500,0,0,26,-1,68,2.4,92,-1
2,1600,0,0,25.4,-1,70,2,88,-1
2,1700,0,0,24.700001,-1,70,2.3,91,-1
2,1800,0,0,24.4,-1,71,3.3,100,-1
2,1900,0,0,24,-1,72,3,83,-1
2,2000,0,0,23.700001,-1,73,1.7,99,-1
2,2100,0,0,23.700001,-1,72,2.7,85,-1
2,2200,0,0,23.700001,-1,70,3.1,92,-1
2,2300,0,0,25,-1,64,3,83,-1
3,0,0,0,25.6,-1,63,2.9,110,-1
3,100,0,0,26.299999,-1,63,2.5,78,-1
3,200,0,0,25.9,-1,63,3.9,90,-1
3,300,0,0,26.299999,-1,63,3.4,89,-1
3,400,0,0,26.200001,-1,65,3.6,97,-1
3,500,0,1,25,-1,74,2.9,102,-1
3,600,2.5,1,23.4,-1,89,3.6,96,-1
3,700,12,1,22,-1,95,2.4,74,-1
3,800,8,1,21.700001,-1,95,2.5,86,-1
3,900,7.5,1,21.799999,-1,95,3.2,65,-1
3,1000,8,1,20.9,-1,95,3.8,81,-1
3,1100,4.5,0,21.1,-1,95,5.2,90,-1
3,1200,2.5,1,20.9,-1,95,5.1,94,-1
3,1300,4,1,20.9,-1,95,5.3,75,-1
3,1400,1,1,21.299999,-1,95,2,40,-1
3,1500,2.5,1,21.700001,-1,95,1.3,39,-1
3,1600,0.5,0,22.1,-1,95,1.3,189,-1
3,1700,0,0,22.4,-1,95,2,177,-1
3,1800,2.5,1,22.299999,-1,95,0.9,188,-1
3,1900,2.5,1,22.5,-1,95,0.8,168,-1
3,2000,0.5,1,22.5,-1,95,1.7,190,-1
3,2100,1.5,1,22.200001,-1,95,2.6,179,-1
3,2200,0.5,1,22.4,-1,95,1.7,186,-1
3,2300,0,0,22.4,-1,95,2.1,190,-1
4,0,0.5,0,22.6,-1,95,1.7,189,-1
4,100,0,0,22.700001,-1,95,1.6,187,-1
4,200,0,0,22.9,-1,95,1.8,190,-1
4,300,0.5,1,22.9,-1,95,2.3,195,-1
4,400,0,0,23.700001,-1,95,3,195,-1
4,500,0,0,23.1,-1,95,4,181,-1
4,600,0,0,22.200001,-1,95,3.2,185,-1
4,700,0,0,21.200001,-1,95,3,189,-1
4,800,0,0,21,-1,95,2.2,183,-1
4,900,0,0,21.1,-1,95,2.6,184,-1
4,1000,0,0,21,-1,95,3,180,-1
4,1100,0,0,20.799999,-1,95,3,181,-1
4,1200,0,0,20.799999,-1,95,1.6,196,-1
4,1300,0,0,21,-1,95,2,208,-1
4,1400,0,0,20.9,-1,95,1.4,213,-1
4,1500,0,0,20.700001,-1,95,1.5,211,-1
4,1600,0,0,20.9,-1,95,1.3,232,-1
4,1700,0,0,20.9,-1,94,1.1,212,-1
4,1800,0,0,21,-1,94,1.2,178,-1
4,1900,0,0,20.9,-1,95,1.1,180,-1
4,2000,0,0,21,-1,95,1.6,193,-1
4,2100,0,0,21.6,-1,95,1.3,188,-1
4,2200,0,0,22.700001,-1,95,0.7,223,-1
4,2300,0,0,22.9,-1,89,0.9,232,-1
5,0,0,0,23.6,-1,81,0.8,242,-1
5,100,0,0,25,-1,74,1.5,201,-1
5,200,0,0,25.799999,-1,74,1.5,283,-1
5,300,0,0,27.1,-1,70,1.4,212,-1
5,400,0,0,27,-1,71,1.6,220,-1
5,500,0,0,27.700001,-1,72,2,192,-1
5,600,0,0,26.9,-1,73,1.3,216,-1
5,700,0,0,26.9,-1,75,1.4,199,-1
5,800,0,0,26.200001,-1,78,1.4,227,-1
5,900,0,0,24.9,-1,80,1.3,232,-1
5,1000,0,0,24.5,-1,84,1,192,-1
5,1100,0,0,24.799999,-1,88,1,148,-1
5,1200,0,0,24.6,-1,89,1.4,349,-1
5,1300,0,0,24.200001,-1,92,1.1,345,-1
5,1400,0,0,23.799999,-1,94,0.9,343,-1
5,1500,0,0,23.5,-1,95,0.7,66,-1
5,1600,0,0,23.200001,-1,95,1,61,-1
5,1700,0,0,22.9,-1,95,0.9,50,-1
5,1800,0,0,22.700001,-1,95,1.3,67,-1
5,1900,0,0,22.6,-1,95,0.5,76,-1
5,2000,0,0,22.700001,-1,95,0.9,48,-1
5,2100,0,0,23.6,-1,95,1.3,90,-1
5,2200,0,0,24.9,-1,93,1.2,50,-1
5,2300,0,0,27.799999,-1,77,0.9,51,-1
6,0,0,0,28.1,-1,70,1.3,111,-1
6,100,0,0,28.6,-1,67,1.1,109,-1
6,200,0,0,28.299999,-1,64,1.5,308,-1
6,300,0,0,28.6,-1,65,1.8,244,-1
6,400,0,0,29.799999,-1,66,2,222,-1
6,500,0,0,28.6,-1,69,2.3,249,-1
6,600,0,0,28.5,-1,68,1.4,255,-1
6,700,0,0,28.1,-1,66,1.7,219,-1
6,800,0,0,27.9,-1,65,1.5,255,-1
6,900,0,0,27.799999,-1,74,1.2,263,-1
6,1000,0,0,27,-1,78,1.4,218,-1
6,1100,0,0,25.9,-1,81,1.5,237,-1
6,1200,0,0,25.700001,-1,84,2.1,193,-1
6,1300,0,0,25.700001,-1,87,0.6,201,-1
6,1400,0,0,25.200001,-1,88,1.4,175,-1
6,1500,0,0,24.9,-1,90,0.9,251,-1
6,1600,0,0,25.1,-1,91,0.6,203,-1
6,1700,0,0,24,-1,89,1.2,230,-1
6,1800,0,0,23.5,-1,90,0.1,246,-1
6,1900,0,0,24.1,-1,90,0.9,187,-1
6,2000,0,0,24.200001,-1,91,0.3,229,-1
6,2100,0,0,24.6,-1,93,0.6,137,-1
6,2200,0,0,27.700001,-1,84,0.9,108,-1
6,2300,0,0,26.9,-1,86,2.5,163,-1
7,0,0,0,28.5,-1,76,1.2,63,-1
7,100,0,0,29,-1,75,1.2,52,-1
7,200,0,0,28.200001,-1,79,2.1,138,-1
7,300,0,0,29.4,-1,77,3.1,161,-1
7,400,0,0,28.9,-1,76,2.6,154,-1
7,500,0,0,29.1,-1,77,2.7,158,-1
7,600,0,0,29.4,-1,77,1.6,213,-1
7,700,0,0,28.299999,-1,80,1.8,248,-1
7,800,0,0,28.1,-1,78,1.6,227,-1
7,900,0,0,27.799999,-1,81,0.9,271,-1
7,1000,0,0,27.299999,-1,83,1.1,272,-1
7,1100,0,0,26.9,-1,85,1.7,212,-1
7,1200,0,0,26.700001,-1,88,1.1,217,-1
7,1300,3.5,1,25.4,-1,93,1.7,237,-1
7,1400,0.5,1,25.200001,-1,95,0.5,297,-1
7,1500,1,1,24.9,-1,95,0.5,188,-1
7,1600,0,0,24.4,-1,95,1.3,244,-1
7,1700,0,0,24.6,-1,95,1.2,229,-1
7,1800,0,0,24.299999,-1,95,1.4,191,-1
7,1900,0,0,24.200001,-1,95,0.7,222,-1
7,2000,0,0,24.4,-1,95,1.4,207,-1
7,2100,0,0,23.799999,-1,95,1.3,219,-1
7,2200,0,0,24.299999,-1,95,1.5,215,-1
7,2300,0,0,25.1,-1,93,1.3,211,-1
8,0,0,0,27.5,-1,87,1.1,174,-1
8,100,0,0,27.5,-1,82,1.8,186,-1
8,200,0,0,29.700001,-1,77,1.6,148,-1
8,300,0,0,29.9,-1,75,2.1,192,-1
8,400,0,0,30.1,-1,74,1.9,213,-1
8,500,0,0,28.9,-1,74,2.9,241,-1
8,600,0,0,29.200001,-1,73,2.1,225,-1
8,700,0,0,28,-1,73,2.9,225,-1
8,800,0,0,26.299999,-1,79,2.9,223,-1
8,900,0,0,25.4,-1,81,2.5,211,-1
8,1000,0,0,24.700001,-1,81,1.9,205,-1
8,1100,0,0,24.200001,-1,85,1.3,242,-1
8,1200,0,0,24,-1,87,1.5,199,-1
8,1300,0,0,24.1,-1,87,1.2,205,-1
8,1400,0,0,23.799999,-1,90,1.7,174,-1
8,1500,0,0,23.799999,-1,90,1.6,190,-1
8,1600,0,0,23.799999,-1,90,0.8,244,-1
8,1700,0,0,24,-1,92,1.6,165,-1
8,1800,0,0,24,-1,93,0.8,161,-1
8,1900,0,0,23.799999,-1,93,1,201,-1
8,2000,0,0,24,-1,93,0.8,235,-1
8,2100,0,0,24.5,-1,91,0.9,216,-1
8,2200,0,0,25.799999,-1,83,0.7,247,-1
8,2300,0,0,25.799999,-1,83,1,247,-1
9,0,0,0,27.5,-1,78,1.5,167,-1
9,100,0,0,26.799999,-1,76,2,209,-1
9,200,0,0,27.9,-1,74,1.8,219,-1
9,300,0,0,27.799999,-1,71,2.4,212,-1
9,400,0,0,28.299999,-1,68,1.8,244,-1
9,500,0,0,29,-1,68,2,209,-1
9,600,0,0,27.700001,-1,67,2.8,225,-1
9,700,0,0,27.799999,-1,67,2.1,214,-1
9,800,0,0,27.1,-1,71,2.8,228,-1
9,900,0,0,25.700001,-1,77,2.2,216,-1
9,1000,0,0,24.9,-1,80,1.2,237,-1
9,1100,0,0,24.6,-1,82,1.1,239,-1
9,1200,0,0,24.5,-1,83,1.3,234,-1
9,1300,0,0,24.299999,-1,87,1.7,186,-1
9,1400,0,0,24.299999,-1,89,1.4,187,-1
9,1500,0,0,24.299999,-1,90,1.8,198,-1
9,1600,0,0,24.4,-1,90,1.6,181,-1
9,1700,0,0,24.299999,-1,92,1.7,186,-1
9,1800,0,0,24.5,-1,93,1.6,200,-1
9,1900,5.5,1,23.1,-1,95,1.5,218,-1
9,2000,3.5,0,23.200001,-1,95,1.1,190,-1
9,2100,0.5,1,23.700001,-1,95,0.4,180,-1
9,2200,1,0,24.5,-1,95,2,194,-1
9,2300,0,0,25.299999,-1,95,1.9,174,-1
10,0,0,0,26.5,-1,90,1.7,211,-1
10,100,0,0,27.4,-1,81,2.3,199,-1
10,200,0,0,28,-1,72,2.6,249,-1
10,300,0,0,28.299999,-1,71,3,214,-1
10,400,0,0,28.5,-1,74,3.2,224,-1
10,500,0,0,28.200001,-1,74,2.3,258,-1
10,600,0,0,28.200001,-1,71,2.6,209,-1
10,700,0,0,27.9,-1,73,3,259,-1
10,800,0,0,27.6,-1,76,2.7,207,-1
10,900,0,0,26.4,-1,85,1.8,221,-1
10,1000,0,0,26,-1,88,1.2,203,-1
10,1100,0,0,25.799999,-1,90,1.5,228,-1
10,1200,0,0,25.9,-1,93,1.5,188,-1
10,1300,0,0,25.799999,-1,95,1.3,221,-1
10,1400,0,0,25.4,-1,95,0.9,203,-1
10,1500,0,0,25.4,-1,94,0.9,218,-1
10,1600,0,0,25.1,-1,93,1.7,206,-1
10,1700,0,0,25,-1,95,1.4,180,-1
10,1800,0,0,24.9,-1,95,0.9,208,-1
10,1900,0,0,24.799999,-1,95,1.7,180,-1
10,2000,0,0,24,-1,95,2.2,191,-1
10,2100,0,0,23.9,-1,95,1.1,189,-1
10,2200,0,0,24.5,-1,95,2.5,194,-1
10,2300,0,0,25.1,-1,95,1.4,213,-1
11,0,0.5,0,25.4,-1,95,1,222,-1
11,100,0,0,25.700001,-1,95,1.3,209,-1
11,200,1,1,25.6,-1,95,2.4,224,-1
11,300,0,0,26.799999,-1,94,1.6,205,-1
11,400,0,0,27.9,-1,87,2,214,-1
11,500,0,0,27.9,-1,84,2.3,225,-1
11,600,0,0,27.9,-1,84,1.9,226,-1
11,700,0,0,27.299999,-1,86,2.2,213,-1
11,800,0,0,27.200001,-1,88,2.1,199,-1
11,900,0,0,26.799999,-1,91,1.7,201,-1
11,1000,0,0,26.9,-1,92,1.4,188,-1
11,1100,0,0,26.799999,-1,93,0.9,110,-1
11,1200,0,0,26.4,-1,95,1.2,71,-1
11,1300,0,0,26.200001,-1,95,0.7,190,-1
11,1400,0,0,25.9,-1,95,0.9,202,-1
11,1500,0,0,25.4,-1,95,0.7,124,-1
11,1600,0,0,25.200001,-1,95,1.1,191,-1
11,1700,0,0,25.1,-1,95,1,160,-1
11,1800,0,0,25.4,-1,95,0.2,92,-1
11,1900,0,0,24.799999,-1,95,1.6,195,-1
11,2000,0,0,25,-1,95,0.8,223,-1
11,2100,0,0,26.1,-1,95,0.4,135,-1
11,2200,0,0,26.5,-1,94,1.4,190,-1
11,2300,0,0,26.9,-1,93,1.9,185,-1
12,0,0,0,27.799999,-1,90,1.6,155,-1
12,100,0,0,28.1,-1,89,1.7,218,-1
12,200,0,0,29.799999,-1,83,0.8,226,-1
12,300,0,0,30,-1,72,1.2,251,-1
12,400,0,0,32.799999,-1,68,1.2,42,-1
12,500,0,0,32.400002,-1,66,1.4,180,-1
12,600,-1,-1,-50,-1,-1,-1,-1,-1
12,700,0,0,32.5,-1,68,2.1,150,-1
12,800,0,0,31.9,-1,69,1.5,102,-1
12,900,0,0,31.4,-1,71,1,175,-1
12,1000,0,0,30.700001,-1,80,2.2,168,-1
12,1100,0,0,29,-1,85,1.2,196,-1
12,1200,0,0,28.200001,-1,88,0.4,219,-1
12,1300,0,0,28,-1,90,1.1,212,-1
12,1400,0,0,27.4,-1,90,0.7,216,-1
12,1500,0,0,27.299999,-1,92,1,191,-1
12,1600,0,0,27.4,-1,92,0.8,169,-1
12,1700,0,0,27.5,-1,93,0.4,138,-1
12,1800,0,0,27.200001,-1,93,0.5,167,-1
12,1900,0,0,27.1,-1,93,0.5,228,-1
12,2000,0,0,27.299999,-1,94,0.7,156,-1
12,2100,0,0,28,-1,91,0.9,153,-1
12,2200,0,0,29.200001,-1,81,1.9,176,-1
12,2300,0,0,29,-1,81,2.6,169,-1
13,0,0,0,30.6,-1,76,2.1,167,-1
13,100,0,0,31.6,-1,68,2.5,180,-1
13,200,0,0,32,-1,72,2,208,-1
13,300,0,0,31.200001,-1,73,2.2,208,-1
13,400,0,0,31.5,-1,71,2,197,-1
13,500,0,0,31.299999,-1,72,1.7,204,-1
13,600,0,0,30.799999,-1,74,1.8,233,-1
13,700,0,0,31.1,-1,73,1.3,284,-1
13,800,0,0,31.299999,-1,72,1.9,177,-1
13,900,0,0,31.1,-1,76,2.3,183,-1
13,1000,0,0,30.5,-1,79,1.6,163,-1
13,1100,0,0,30.299999,-1,80,1,171,-1
13,1200,0,0,29.1,-1,84,1.3,220,-1
13,1300,0,0,28.700001,-1,84,1,237,-1
13,1400,0,0,28.4,-1,88,0.3,206,-1
13,1500,0,0,28,-1,91,0.6,205,-1
13,1600,0,0,27.4,-1,92,0.9,191,-1
13,1700,0,0,27.299999,-1,94,0.7,165,-1
13,1800,0,0,26.9,-1,94,0.7,182,-1
13,1900,0,0,27.799999,-1,92,2,180,-1
13,2000,0,0,28.200001,-1,86,2.4,172,-1
13,2100,0,0,29.1,-1,82,2.2,170,-1
13,2200,0,0,29.700001,-1,79,2.9,162,-1
13,2300,0,0,30.4,-1,77,3.4,161,-1
14,0,0,0,30.799999,-1,75,4.4,161,-1
14,100,0,0,31.4,-1,74,2.9,171,-1
14,200,0,0,31.4,-1,72,3.1,196,-1
14,300,0,0,31.9,-1,69,3.5,199,-1
14,400,0,0,32.400002,-1,68,4,169,-1
14,500,0,0,34,-1,71,3.8,166,-1
14,600,0,0,31.5,-1,69,2.3,250,-1
14,700,0,0,32.200001,-1,69,2.1,240,-1
14,800,0,0,31.799999,-1,70,2,213,-1
14,900,0,0,31.1,-1,73,1.9,234,-1
14,1000,0,0,30.299999,-1,76,1.4,210,-1
14,1100,0,0,29.6,-1,79,1.4,236,-1
14,1200,0,0,28.9,-1,82,1.5,236,-1
